VideoID,Short Video Length,Medium Video Length,Long Video Length
2840,8.19E-07,4.37E-05,0.002326506
2841,8.18E-07,4.36E-05,0.002324459
2842,8.17E-07,4.36E-05,0.002322415
2843,8.16E-07,4.35E-05,0.002320373
2844,8.15E-07,4.35E-05,0.002318334
2845,8.14E-07,4.34E-05,0.002316297
2846,8.13E-07,4.34E-05,0.002314263
2847,8.12E-07,4.33E-05,0.002312232
2848,8.11E-07,4.33E-05,0.002310202
2849,8.10E-07,4.32E-05,0.002308176
2850,8.09E-07,4.32E-05,0.002306152
2851,8.08E-07,4.32E-05,0.00230413
2852,8.07E-07,4.31E-05,0.002302111
2853,8.06E-07,4.31E-05,0.002300094
2854,8.05E-07,4.30E-05,0.00229808
2855,8.04E-07,4.30E-05,0.002296068
2856,8.03E-07,4.29E-05,0.002294059
2857,8.02E-07,4.29E-05,0.002292052
2858,8.01E-07,4.28E-05,0.002290047
2859,8.00E-07,4.28E-05,0.002288045
2860,7.99E-07,4.27E-05,0.002286046
2861,7.98E-07,4.27E-05,0.002284049
2862,7.97E-07,4.27E-05,0.002282054
2863,7.96E-07,4.26E-05,0.002280062
2864,7.95E-07,4.26E-05,0.002278072
2865,7.94E-07,4.25E-05,0.002276085
2866,7.93E-07,4.25E-05,0.0022741
2867,7.93E-07,4.24E-05,0.002272117
2868,7.92E-07,4.24E-05,0.002270137
2869,7.91E-07,4.23E-05,0.00226816
2870,7.90E-07,4.23E-05,0.002266184
2871,7.89E-07,4.23E-05,0.002264212
2872,7.88E-07,4.22E-05,0.002262241
2873,7.87E-07,4.22E-05,0.002260273
2874,7.86E-07,4.21E-05,0.002258308
2875,7.85E-07,4.21E-05,0.002256344
2876,7.84E-07,4.20E-05,0.002254383
2877,7.83E-07,4.20E-05,0.002252425
2878,7.82E-07,4.19E-05,0.002250469
2879,7.81E-07,4.19E-05,0.002248515
2880,7.80E-07,4.19E-05,0.002246564
2881,7.79E-07,4.18E-05,0.002244615
2882,7.78E-07,4.18E-05,0.002242668
2883,7.77E-07,4.17E-05,0.002240724
2884,7.76E-07,4.17E-05,0.002238782
2885,7.75E-07,4.16E-05,0.002236843
2886,7.74E-07,4.16E-05,0.002234906
2887,7.73E-07,4.16E-05,0.002232971
2888,7.73E-07,4.15E-05,0.002231038
2889,7.72E-07,4.15E-05,0.002229108
2890,7.71E-07,4.14E-05,0.00222718
2891,7.70E-07,4.14E-05,0.002225255
2892,7.69E-07,4.13E-05,0.002223332
2893,7.68E-07,4.13E-05,0.002221411
2894,7.67E-07,4.13E-05,0.002219493
2895,7.66E-07,4.12E-05,0.002217576
2896,7.65E-07,4.12E-05,0.002215662
2897,7.64E-07,4.11E-05,0.002213751
2898,7.63E-07,4.11E-05,0.002211842
2899,7.62E-07,4.10E-05,0.002209935
2900,7.61E-07,4.10E-05,0.00220803
2901,7.60E-07,4.10E-05,0.002206128
2902,7.60E-07,4.09E-05,0.002204228
2903,7.59E-07,4.09E-05,0.00220233
2904,7.58E-07,4.08E-05,0.002200435
2905,7.57E-07,4.08E-05,0.002198541
2906,7.56E-07,4.07E-05,0.002196651
2907,7.55E-07,4.07E-05,0.002194762
2908,7.54E-07,4.07E-05,0.002192876
2909,7.53E-07,4.06E-05,0.002190992
2910,7.52E-07,4.06E-05,0.00218911
2911,7.51E-07,4.05E-05,0.00218723
2912,7.50E-07,4.05E-05,0.002185353
2913,7.50E-07,4.05E-05,0.002183478
2914,7.49E-07,4.04E-05,0.002181605
2915,7.48E-07,4.04E-05,0.002179735
2916,7.47E-07,4.03E-05,0.002177866
2917,7.46E-07,4.03E-05,0.002176
2918,7.45E-07,4.02E-05,0.002174136
2919,7.44E-07,4.02E-05,0.002172275
2920,7.43E-07,4.02E-05,0.002170415
2921,7.42E-07,4.01E-05,0.002168558
2922,7.42E-07,4.01E-05,0.002166703
2923,7.41E-07,4.00E-05,0.002164851
2924,7.40E-07,4.00E-05,0.002163
2925,7.39E-07,4.00E-05,0.002161152
2926,7.38E-07,3.99E-05,0.002159306
2927,7.37E-07,3.99E-05,0.002157462
2928,7.36E-07,3.98E-05,0.002155621
2929,7.35E-07,3.98E-05,0.002153781
2930,7.34E-07,3.98E-05,0.002151944
2931,7.34E-07,3.97E-05,0.002150109
2932,7.33E-07,3.97E-05,0.002148276
2933,7.32E-07,3.96E-05,0.002146445
2934,7.31E-07,3.96E-05,0.002144617
2935,7.30E-07,3.96E-05,0.002142791
2936,7.29E-07,3.95E-05,0.002140967
2937,7.28E-07,3.95E-05,0.002139145
2938,7.27E-07,3.94E-05,0.002137325
2939,7.27E-07,3.94E-05,0.002135507
2940,7.26E-07,3.94E-05,0.002133692
2941,7.25E-07,3.93E-05,0.002131878
2942,7.24E-07,3.93E-05,0.002130067
2943,7.23E-07,3.92E-05,0.002128258
2944,7.22E-07,3.92E-05,0.002126452
2945,7.21E-07,3.92E-05,0.002124647
2946,7.21E-07,3.91E-05,0.002122844
2947,7.20E-07,3.91E-05,0.002121044
2948,7.19E-07,3.90E-05,0.002119246
2949,7.18E-07,3.90E-05,0.00211745
2950,7.17E-07,3.90E-05,0.002115656
2951,7.16E-07,3.89E-05,0.002113864
2952,7.15E-07,3.89E-05,0.002112074
2953,7.15E-07,3.88E-05,0.002110286
2954,7.14E-07,3.88E-05,0.002108501
2955,7.13E-07,3.88E-05,0.002106717
2956,7.12E-07,3.87E-05,0.002104936
2957,7.11E-07,3.87E-05,0.002103157
2958,7.10E-07,3.86E-05,0.00210138
2959,7.10E-07,3.86E-05,0.002099605
2960,7.09E-07,3.86E-05,0.002097832
2961,7.08E-07,3.85E-05,0.002096061
2962,7.07E-07,3.85E-05,0.002094293
2963,7.06E-07,3.84E-05,0.002092526
2964,7.05E-07,3.84E-05,0.002090762
2965,7.05E-07,3.84E-05,0.002088999
2966,7.04E-07,3.83E-05,0.002087239
2967,7.03E-07,3.83E-05,0.002085481
2968,7.02E-07,3.82E-05,0.002083724
2969,7.01E-07,3.82E-05,0.00208197
2970,7.00E-07,3.82E-05,0.002080218
2971,7.00E-07,3.81E-05,0.002078468
2972,6.99E-07,3.81E-05,0.00207672
2973,6.98E-07,3.81E-05,0.002074974
2974,6.97E-07,3.80E-05,0.002073231
2975,6.96E-07,3.80E-05,0.002071489
2976,6.95E-07,3.79E-05,0.002069749
2977,6.95E-07,3.79E-05,0.002068011
2978,6.94E-07,3.79E-05,0.002066276
2979,6.93E-07,3.78E-05,0.002064542
2980,6.92E-07,3.78E-05,0.002062811
2981,6.91E-07,3.77E-05,0.002061081
2982,6.91E-07,3.77E-05,0.002059354
2983,6.90E-07,3.77E-05,0.002057628
2984,6.89E-07,3.76E-05,0.002055905
2985,6.88E-07,3.76E-05,0.002054183
2986,6.87E-07,3.76E-05,0.002052464
2987,6.87E-07,3.75E-05,0.002050746
2988,6.86E-07,3.75E-05,0.002049031
2989,6.85E-07,3.74E-05,0.002047318
2990,6.84E-07,3.74E-05,0.002045606
2991,6.83E-07,3.74E-05,0.002043897
2992,6.83E-07,3.73E-05,0.002042189
2993,6.82E-07,3.73E-05,0.002040484
2994,6.81E-07,3.73E-05,0.002038781
2995,6.80E-07,3.72E-05,0.002037079
2996,6.79E-07,3.72E-05,0.00203538
2997,6.79E-07,3.71E-05,0.002033682
2998,6.78E-07,3.71E-05,0.002031987
2999,6.77E-07,3.71E-05,0.002030294
3000,6.76E-07,3.70E-05,0.002028602
3001,6.75E-07,3.70E-05,0.002026913
3002,6.75E-07,3.70E-05,0.002025225
3003,6.74E-07,3.69E-05,0.002023539
3004,6.73E-07,3.69E-05,0.002021856
3005,6.72E-07,3.69E-05,0.002020174
3006,6.71E-07,3.68E-05,0.002018494
3007,6.71E-07,3.68E-05,0.002016817
3008,6.70E-07,3.67E-05,0.002015141
3009,6.69E-07,3.67E-05,0.002013467
3010,6.68E-07,3.67E-05,0.002011795
3011,6.68E-07,3.66E-05,0.002010125
3012,6.67E-07,3.66E-05,0.002008457
3013,6.66E-07,3.66E-05,0.002006791
3014,6.65E-07,3.65E-05,0.002005127
3015,6.64E-07,3.65E-05,0.002003465
3016,6.64E-07,3.65E-05,0.002001804
3017,6.63E-07,3.64E-05,0.002000146
3018,6.62E-07,3.64E-05,0.00199849
3019,6.61E-07,3.63E-05,0.001996835
3020,6.61E-07,3.63E-05,0.001995183
3021,6.60E-07,3.63E-05,0.001993532
3022,6.59E-07,3.62E-05,0.001991883
3023,6.58E-07,3.62E-05,0.001990236
3024,6.58E-07,3.62E-05,0.001988591
3025,6.57E-07,3.61E-05,0.001986948
3026,6.56E-07,3.61E-05,0.001985307
3027,6.55E-07,3.61E-05,0.001983668
3028,6.55E-07,3.60E-05,0.00198203
3029,6.54E-07,3.60E-05,0.001980395
3030,6.53E-07,3.59E-05,0.001978761
3031,6.52E-07,3.59E-05,0.00197713
3032,6.52E-07,3.59E-05,0.0019755
3033,6.51E-07,3.58E-05,0.001973872
3034,6.50E-07,3.58E-05,0.001972246
3035,6.49E-07,3.58E-05,0.001970622
3036,6.49E-07,3.57E-05,0.001968999
3037,6.48E-07,3.57E-05,0.001967379
3038,6.47E-07,3.57E-05,0.00196576
3039,6.46E-07,3.56E-05,0.001964144
3040,6.46E-07,3.56E-05,0.001962529
3041,6.45E-07,3.56E-05,0.001960916
3042,6.44E-07,3.55E-05,0.001959305
3043,6.43E-07,3.55E-05,0.001957695
3044,6.43E-07,3.55E-05,0.001956088
3045,6.42E-07,3.54E-05,0.001954482
3046,6.41E-07,3.54E-05,0.001952879
3047,6.40E-07,3.53E-05,0.001951277
3048,6.40E-07,3.53E-05,0.001949677
3049,6.39E-07,3.53E-05,0.001948078
3050,6.38E-07,3.52E-05,0.001946482
3051,6.37E-07,3.52E-05,0.001944887
3052,6.37E-07,3.52E-05,0.001943295
3053,6.36E-07,3.51E-05,0.001941704
3054,6.35E-07,3.51E-05,0.001940115
3055,6.35E-07,3.51E-05,0.001938527
3056,6.34E-07,3.50E-05,0.001936942
3057,6.33E-07,3.50E-05,0.001935358
3058,6.32E-07,3.50E-05,0.001933777
3059,6.32E-07,3.49E-05,0.001932197
3060,6.31E-07,3.49E-05,0.001930618
3061,6.30E-07,3.49E-05,0.001929042
3062,6.29E-07,3.48E-05,0.001927467
3063,6.29E-07,3.48E-05,0.001925895
3064,6.28E-07,3.48E-05,0.001924324
3065,6.27E-07,3.47E-05,0.001922754
3066,6.27E-07,3.47E-05,0.001921187
3067,6.26E-07,3.47E-05,0.001919621
3068,6.25E-07,3.46E-05,0.001918057
3069,6.24E-07,3.46E-05,0.001916495
3070,6.24E-07,3.46E-05,0.001914935
3071,6.23E-07,3.45E-05,0.001913377
3072,6.22E-07,3.45E-05,0.00191182
3073,6.22E-07,3.45E-05,0.001910265
3074,6.21E-07,3.44E-05,0.001908712
3075,6.20E-07,3.44E-05,0.00190716
3076,6.20E-07,3.44E-05,0.001905611
3077,6.19E-07,3.43E-05,0.001904063
3078,6.18E-07,3.43E-05,0.001902517
3079,6.17E-07,3.43E-05,0.001900972
3080,6.17E-07,3.42E-05,0.00189943
3081,6.16E-07,3.42E-05,0.001897889
3082,6.15E-07,3.42E-05,0.00189635
3083,6.15E-07,3.41E-05,0.001894812
3084,6.14E-07,3.41E-05,0.001893277
3085,6.13E-07,3.41E-05,0.001891743
3086,6.13E-07,3.40E-05,0.001890211
3087,6.12E-07,3.40E-05,0.00188868
3088,6.11E-07,3.40E-05,0.001887152
3089,6.10E-07,3.39E-05,0.001885625
3090,6.10E-07,3.39E-05,0.001884099
3091,6.09E-07,3.39E-05,0.001882576
3092,6.08E-07,3.38E-05,0.001881054
3093,6.08E-07,3.38E-05,0.001879534
3094,6.07E-07,3.38E-05,0.001878016
3095,6.06E-07,3.37E-05,0.001876499
3096,6.06E-07,3.37E-05,0.001874984
3097,6.05E-07,3.37E-05,0.001873471
3098,6.04E-07,3.36E-05,0.00187196
3099,6.04E-07,3.36E-05,0.00187045
3100,6.03E-07,3.36E-05,0.001868942
3101,6.02E-07,3.35E-05,0.001867435
3102,6.02E-07,3.35E-05,0.001865931
3103,6.01E-07,3.35E-05,0.001864428
3104,6.00E-07,3.34E-05,0.001862926
3105,5.99E-07,3.34E-05,0.001861427
3106,5.99E-07,3.34E-05,0.001859929
3107,5.98E-07,3.33E-05,0.001858433
3108,5.97E-07,3.33E-05,0.001856938
3109,5.97E-07,3.33E-05,0.001855445
3110,5.96E-07,3.32E-05,0.001853954
3111,5.95E-07,3.32E-05,0.001852465
3112,5.95E-07,3.32E-05,0.001850977
3113,5.94E-07,3.31E-05,0.001849491
3114,5.93E-07,3.31E-05,0.001848006
3115,5.93E-07,3.31E-05,0.001846524
3116,5.92E-07,3.31E-05,0.001845043
3117,5.91E-07,3.30E-05,0.001843563
3118,5.91E-07,3.30E-05,0.001842085
3119,5.90E-07,3.30E-05,0.001840609
3120,5.89E-07,3.29E-05,0.001839135
3121,5.89E-07,3.29E-05,0.001837662
3122,5.88E-07,3.29E-05,0.001836191
3123,5.87E-07,3.28E-05,0.001834721
3124,5.87E-07,3.28E-05,0.001833253
3125,5.86E-07,3.28E-05,0.001831787
3126,5.86E-07,3.27E-05,0.001830322
3127,5.85E-07,3.27E-05,0.001828859
3128,5.84E-07,3.27E-05,0.001827398
3129,5.84E-07,3.26E-05,0.001825938
3130,5.83E-07,3.26E-05,0.00182448
3131,5.82E-07,3.26E-05,0.001823024
3132,5.82E-07,3.25E-05,0.001821569
3133,5.81E-07,3.25E-05,0.001820116
3134,5.80E-07,3.25E-05,0.001818664
3135,5.80E-07,3.25E-05,0.001817214
3136,5.79E-07,3.24E-05,0.001815766
3137,5.78E-07,3.24E-05,0.001814319
3138,5.78E-07,3.24E-05,0.001812874
3139,5.77E-07,3.23E-05,0.001811431
3140,5.76E-07,3.23E-05,0.001809989
3141,5.76E-07,3.23E-05,0.001808548
3142,5.75E-07,3.22E-05,0.00180711
3143,5.75E-07,3.22E-05,0.001805673
3144,5.74E-07,3.22E-05,0.001804237
3145,5.73E-07,3.21E-05,0.001802803
3146,5.73E-07,3.21E-05,0.001801371
3147,5.72E-07,3.21E-05,0.00179994
3148,5.71E-07,3.21E-05,0.001798511
3149,5.71E-07,3.20E-05,0.001797084
3150,5.70E-07,3.20E-05,0.001795658
3151,5.69E-07,3.20E-05,0.001794234
3152,5.69E-07,3.19E-05,0.001792811
3153,5.68E-07,3.19E-05,0.00179139
3154,5.68E-07,3.19E-05,0.00178997
3155,5.67E-07,3.18E-05,0.001788552
3156,5.66E-07,3.18E-05,0.001787136
3157,5.66E-07,3.18E-05,0.001785721
3158,5.65E-07,3.18E-05,0.001784307
3159,5.64E-07,3.17E-05,0.001782896
3160,5.64E-07,3.17E-05,0.001781486
3161,5.63E-07,3.17E-05,0.001780077
3162,5.63E-07,3.16E-05,0.00177867
3163,5.62E-07,3.16E-05,0.001777264
3164,5.61E-07,3.16E-05,0.00177586
3165,5.61E-07,3.15E-05,0.001774458
3166,5.60E-07,3.15E-05,0.001773057
3167,5.59E-07,3.15E-05,0.001771658
3168,5.59E-07,3.15E-05,0.00177026
3169,5.58E-07,3.14E-05,0.001768864
3170,5.58E-07,3.14E-05,0.001767469
3171,5.57E-07,3.14E-05,0.001766076
3172,5.56E-07,3.13E-05,0.001764684
3173,5.56E-07,3.13E-05,0.001763294
3174,5.55E-07,3.13E-05,0.001761906
3175,5.54E-07,3.12E-05,0.001760519
3176,5.54E-07,3.12E-05,0.001759133
3177,5.53E-07,3.12E-05,0.001757749
3178,5.53E-07,3.12E-05,0.001756367
3179,5.52E-07,3.11E-05,0.001754986
3180,5.51E-07,3.11E-05,0.001753607
3181,5.51E-07,3.11E-05,0.001752229
3182,5.50E-07,3.10E-05,0.001750853
3183,5.50E-07,3.10E-05,0.001749478
3184,5.49E-07,3.10E-05,0.001748104
3185,5.48E-07,3.10E-05,0.001746733
3186,5.48E-07,3.09E-05,0.001745362
3187,5.47E-07,3.09E-05,0.001743993
3188,5.47E-07,3.09E-05,0.001742626
3189,5.46E-07,3.08E-05,0.00174126
3190,5.45E-07,3.08E-05,0.001739896
3191,5.45E-07,3.08E-05,0.001738533
3192,5.44E-07,3.07E-05,0.001737172
3193,5.44E-07,3.07E-05,0.001735812
3194,5.43E-07,3.07E-05,0.001734454
3195,5.42E-07,3.07E-05,0.001733097
3196,5.42E-07,3.06E-05,0.001731742
3197,5.41E-07,3.06E-05,0.001730388
3198,5.41E-07,3.06E-05,0.001729035
3199,5.40E-07,3.05E-05,0.001727684
3200,5.39E-07,3.05E-05,0.001726335
3201,5.39E-07,3.05E-05,0.001724987
3202,5.38E-07,3.05E-05,0.00172364
3203,5.38E-07,3.04E-05,0.001722295
3204,5.37E-07,3.04E-05,0.001720952
3205,5.37E-07,3.04E-05,0.00171961
3206,5.36E-07,3.03E-05,0.001718269
3207,5.35E-07,3.03E-05,0.00171693
3208,5.35E-07,3.03E-05,0.001715592
3209,5.34E-07,3.03E-05,0.001714256
3210,5.34E-07,3.02E-05,0.001712921
3211,5.33E-07,3.02E-05,0.001711588
3212,5.32E-07,3.02E-05,0.001710256
3213,5.32E-07,3.01E-05,0.001708926
3214,5.31E-07,3.01E-05,0.001707597
3215,5.31E-07,3.01E-05,0.001706269
3216,5.30E-07,3.01E-05,0.001704943
3217,5.30E-07,3.00E-05,0.001703619
3218,5.29E-07,3.00E-05,0.001702295
3219,5.28E-07,3.00E-05,0.001700974
3220,5.28E-07,3.00E-05,0.001699653
3221,5.27E-07,2.99E-05,0.001698334
3222,5.27E-07,2.99E-05,0.001697017
3223,5.26E-07,2.99E-05,0.001695701
3224,5.26E-07,2.98E-05,0.001694386
3225,5.25E-07,2.98E-05,0.001693073
3226,5.24E-07,2.98E-05,0.001691761
3227,5.24E-07,2.98E-05,0.001690451
3228,5.23E-07,2.97E-05,0.001689142
3229,5.23E-07,2.97E-05,0.001687835
3230,5.22E-07,2.97E-05,0.001686529
3231,5.22E-07,2.96E-05,0.001685224
3232,5.21E-07,2.96E-05,0.001683921
3233,5.20E-07,2.96E-05,0.001682619
3234,5.20E-07,2.96E-05,0.001681318
3235,5.19E-07,2.95E-05,0.001680019
3236,5.19E-07,2.95E-05,0.001678722
3237,5.18E-07,2.95E-05,0.001677426
3238,5.18E-07,2.95E-05,0.001676131
3239,5.17E-07,2.94E-05,0.001674837
3240,5.17E-07,2.94E-05,0.001673545
3241,5.16E-07,2.94E-05,0.001672255
3242,5.15E-07,2.93E-05,0.001670965
3243,5.15E-07,2.93E-05,0.001669678
3244,5.14E-07,2.93E-05,0.001668391
3245,5.14E-07,2.93E-05,0.001667106
3246,5.13E-07,2.92E-05,0.001665822
3247,5.13E-07,2.92E-05,0.00166454
3248,5.12E-07,2.92E-05,0.001663259
3249,5.12E-07,2.92E-05,0.00166198
3250,5.11E-07,2.91E-05,0.001660702
3251,5.10E-07,2.91E-05,0.001659425
3252,5.10E-07,2.91E-05,0.001658149
3253,5.09E-07,2.91E-05,0.001656875
3254,5.09E-07,2.90E-05,0.001655603
3255,5.08E-07,2.90E-05,0.001654331
3256,5.08E-07,2.90E-05,0.001653061
3257,5.07E-07,2.89E-05,0.001651793
3258,5.07E-07,2.89E-05,0.001650526
3259,5.06E-07,2.89E-05,0.00164926
3260,5.06E-07,2.89E-05,0.001647995
3261,5.05E-07,2.88E-05,0.001646732
3262,5.04E-07,2.88E-05,0.001645471
3263,5.04E-07,2.88E-05,0.00164421
3264,5.03E-07,2.88E-05,0.001642951
3265,5.03E-07,2.87E-05,0.001641693
3266,5.02E-07,2.87E-05,0.001640437
3267,5.02E-07,2.87E-05,0.001639182
3268,5.01E-07,2.87E-05,0.001637928
3269,5.01E-07,2.86E-05,0.001636676
3270,5.00E-07,2.86E-05,0.001635425
3271,5.00E-07,2.86E-05,0.001634175
3272,4.99E-07,2.85E-05,0.001632927
3273,4.99E-07,2.85E-05,0.00163168
3274,4.98E-07,2.85E-05,0.001630434
3275,4.97E-07,2.85E-05,0.00162919
3276,4.97E-07,2.84E-05,0.001627947
3277,4.96E-07,2.84E-05,0.001626705
3278,4.96E-07,2.84E-05,0.001625465
3279,4.95E-07,2.84E-05,0.001624226
3280,4.95E-07,2.83E-05,0.001622988
3281,4.94E-07,2.83E-05,0.001621752
3282,4.94E-07,2.83E-05,0.001620517
3283,4.93E-07,2.83E-05,0.001619283
3284,4.93E-07,2.82E-05,0.001618051
3285,4.92E-07,2.82E-05,0.00161682
3286,4.92E-07,2.82E-05,0.00161559
3287,4.91E-07,2.82E-05,0.001614361
3288,4.91E-07,2.81E-05,0.001613134
3289,4.90E-07,2.81E-05,0.001611908
3290,4.90E-07,2.81E-05,0.001610684
3291,4.89E-07,2.81E-05,0.00160946
3292,4.89E-07,2.80E-05,0.001608238
3293,4.88E-07,2.80E-05,0.001607018
3294,4.87E-07,2.80E-05,0.001605798
3295,4.87E-07,2.80E-05,0.00160458
3296,4.86E-07,2.79E-05,0.001603363
3297,4.86E-07,2.79E-05,0.001602148
3298,4.85E-07,2.79E-05,0.001600934
3299,4.85E-07,2.79E-05,0.001599721
3300,4.84E-07,2.78E-05,0.001598509
3301,4.84E-07,2.78E-05,0.001597299
3302,4.83E-07,2.78E-05,0.00159609
3303,4.83E-07,2.78E-05,0.001594882
3304,4.82E-07,2.77E-05,0.001593676
3305,4.82E-07,2.77E-05,0.00159247
3306,4.81E-07,2.77E-05,0.001591266
3307,4.81E-07,2.77E-05,0.001590064
3308,4.80E-07,2.76E-05,0.001588862
3309,4.80E-07,2.76E-05,0.001587662
3310,4.79E-07,2.76E-05,0.001586463
3311,4.79E-07,2.76E-05,0.001585266
3312,4.78E-07,2.75E-05,0.001584069
3313,4.78E-07,2.75E-05,0.001582874
3314,4.77E-07,2.75E-05,0.00158168
3315,4.77E-07,2.75E-05,0.001580488
3316,4.76E-07,2.74E-05,0.001579297
3317,4.76E-07,2.74E-05,0.001578107
3318,4.75E-07,2.74E-05,0.001576918
3319,4.75E-07,2.74E-05,0.00157573
3320,4.74E-07,2.73E-05,0.001574544
3321,4.74E-07,2.73E-05,0.001573359
3322,4.73E-07,2.73E-05,0.001572175
3323,4.73E-07,2.73E-05,0.001570993
3324,4.72E-07,2.72E-05,0.001569811
3325,4.72E-07,2.72E-05,0.001568631
3326,4.71E-07,2.72E-05,0.001567452
3327,4.71E-07,2.72E-05,0.001566275
3328,4.70E-07,2.71E-05,0.001565099
3329,4.70E-07,2.71E-05,0.001563924
3330,4.69E-07,2.71E-05,0.00156275
3331,4.69E-07,2.71E-05,0.001561577
3332,4.68E-07,2.70E-05,0.001560406
3333,4.68E-07,2.70E-05,0.001559236
3334,4.67E-07,2.70E-05,0.001558067
3335,4.67E-07,2.70E-05,0.001556899
3336,4.66E-07,2.69E-05,0.001555732
3337,4.66E-07,2.69E-05,0.001554567
3338,4.65E-07,2.69E-05,0.001553403
3339,4.65E-07,2.69E-05,0.00155224
3340,4.64E-07,2.68E-05,0.001551079
3341,4.64E-07,2.68E-05,0.001549918
3342,4.63E-07,2.68E-05,0.001548759
3343,4.63E-07,2.68E-05,0.001547601
3344,4.62E-07,2.67E-05,0.001546444
3345,4.62E-07,2.67E-05,0.001545289
3346,4.61E-07,2.67E-05,0.001544135
3347,4.61E-07,2.67E-05,0.001542982
3348,4.61E-07,2.66E-05,0.00154183
3349,4.60E-07,2.66E-05,0.001540679
3350,4.60E-07,2.66E-05,0.001539529
3351,4.59E-07,2.66E-05,0.001538381
3352,4.59E-07,2.66E-05,0.001537234
3353,4.58E-07,2.65E-05,0.001536088
3354,4.58E-07,2.65E-05,0.001534943
3355,4.57E-07,2.65E-05,0.0015338
3356,4.57E-07,2.65E-05,0.001532658
3357,4.56E-07,2.64E-05,0.001531516
3358,4.56E-07,2.64E-05,0.001530376
3359,4.55E-07,2.64E-05,0.001529238
3360,4.55E-07,2.64E-05,0.0015281
3361,4.54E-07,2.63E-05,0.001526964
3362,4.54E-07,2.63E-05,0.001525829
3363,4.53E-07,2.63E-05,0.001524694
3364,4.53E-07,2.63E-05,0.001523562
3365,4.52E-07,2.62E-05,0.00152243
3366,4.52E-07,2.62E-05,0.001521299
3367,4.51E-07,2.62E-05,0.00152017
3368,4.51E-07,2.62E-05,0.001519042
3369,4.51E-07,2.62E-05,0.001517915
3370,4.50E-07,2.61E-05,0.001516789
3371,4.50E-07,2.61E-05,0.001515665
3372,4.49E-07,2.61E-05,0.001514541
3373,4.49E-07,2.61E-05,0.001513419
3374,4.48E-07,2.60E-05,0.001512298
3375,4.48E-07,2.60E-05,0.001511178
3376,4.47E-07,2.60E-05,0.001510059
3377,4.47E-07,2.60E-05,0.001508941
3378,4.46E-07,2.59E-05,0.001507825
3379,4.46E-07,2.59E-05,0.001506709
3380,4.45E-07,2.59E-05,0.001505595
3381,4.45E-07,2.59E-05,0.001504482
3382,4.45E-07,2.59E-05,0.00150337
3383,4.44E-07,2.58E-05,0.00150226
3384,4.44E-07,2.58E-05,0.00150115
3385,4.43E-07,2.58E-05,0.001500042
3386,4.43E-07,2.58E-05,0.001498934
3387,4.42E-07,2.57E-05,0.001497828
3388,4.42E-07,2.57E-05,0.001496723
3389,4.41E-07,2.57E-05,0.001495619
3390,4.41E-07,2.57E-05,0.001494517
3391,4.40E-07,2.56E-05,0.001493415
3392,4.40E-07,2.56E-05,0.001492315
3393,4.39E-07,2.56E-05,0.001491215
3394,4.39E-07,2.56E-05,0.001490117
3395,4.39E-07,2.56E-05,0.00148902
3396,4.38E-07,2.55E-05,0.001487924
3397,4.38E-07,2.55E-05,0.001486829
3398,4.37E-07,2.55E-05,0.001485736
3399,4.37E-07,2.55E-05,0.001484643
3400,4.36E-07,2.54E-05,0.001483552
3401,4.36E-07,2.54E-05,0.001482461
3402,4.35E-07,2.54E-05,0.001481372
3403,4.35E-07,2.54E-05,0.001480284
3404,4.35E-07,2.54E-05,0.001479197
3405,4.34E-07,2.53E-05,0.001478112
3406,4.34E-07,2.53E-05,0.001477027
3407,4.33E-07,2.53E-05,0.001475943
3408,4.33E-07,2.53E-05,0.001474861
3409,4.32E-07,2.52E-05,0.001473779
3410,4.32E-07,2.52E-05,0.001472699
3411,4.31E-07,2.52E-05,0.00147162
3412,4.31E-07,2.52E-05,0.001470542
3413,4.31E-07,2.52E-05,0.001469465
3414,4.30E-07,2.51E-05,0.001468389
3415,4.30E-07,2.51E-05,0.001467315
3416,4.29E-07,2.51E-05,0.001466241
3417,4.29E-07,2.51E-05,0.001465168
3418,4.28E-07,2.50E-05,0.001464097
3419,4.28E-07,2.50E-05,0.001463027
3420,4.27E-07,2.50E-05,0.001461957
3421,4.27E-07,2.50E-05,0.001460889
3422,4.27E-07,2.50E-05,0.001459822
3423,4.26E-07,2.49E-05,0.001458756
3424,4.26E-07,2.49E-05,0.001457691
3425,4.25E-07,2.49E-05,0.001456628
3426,4.25E-07,2.49E-05,0.001455565
3427,4.24E-07,2.48E-05,0.001454503
3428,4.24E-07,2.48E-05,0.001453443
3429,4.24E-07,2.48E-05,0.001452383
3430,4.23E-07,2.48E-05,0.001451325
3431,4.23E-07,2.48E-05,0.001450268
3432,4.22E-07,2.47E-05,0.001449212
3433,4.22E-07,2.47E-05,0.001448156
3434,4.21E-07,2.47E-05,0.001447102
3435,4.21E-07,2.47E-05,0.001446049
3436,4.21E-07,2.47E-05,0.001444998
3437,4.20E-07,2.46E-05,0.001443947
3438,4.20E-07,2.46E-05,0.001442897
3439,4.19E-07,2.46E-05,0.001441848
3440,4.19E-07,2.46E-05,0.001440801
3441,4.18E-07,2.45E-05,0.001439754
3442,4.18E-07,2.45E-05,0.001438709
3443,4.18E-07,2.45E-05,0.001437664
3444,4.17E-07,2.45E-05,0.001436621
3445,4.17E-07,2.45E-05,0.001435578
3446,4.16E-07,2.44E-05,0.001434537
